"ID_UC" "Código UC" "Informações Gerais" "Nome da UC" "Esfera Administrativa" "Categoria de Manejo" "Categoria IUCN" "UF" "Ano de Criação" "Ano do ato legal mais recente" "Ato Legal de Criação" "Outros atos legais" "Municípios Abrangidos" "Plano de Manejo" "Conselho Gestor" "Órgão Gestor" "Fonte da Área: (1 = SHP, 0 = Ato legal)" "Área soma biomas" "Área soma Biomas Continental" "Área Ato Legal de Criação" "Bioma Área (ha)" "Amazônia" "Caatinga" "Cerrado" "Mata Atlântica" "Pampa" "Pantanal" "Área Marinha" "Bioma declarado" "Grupo" "PI" "US" "Recortes (ha)" "Mar Territorial" "Município Costeiro" "Município Costeiro + Área Marinha" "Programa/Projeto" "Sítios do Patrimônio Mundial" "Sítios Ramsar" "Mosaico" "Reserva da Biosfera"
353 "0000.52.0353" NA "ÁREA DE PROTEÇÃO AMBIENTAL JOÃO LEITE" "Estadual" "Área de Proteção Ambiental" "Category V" "GO" 2003 2003 "Decreto 5.704 de 27/12/2002" "Revisão dos limites: Decreto 5.845 de 10/10/2003" "ANÁPOLIS (GO) - CAMPO LIMPO DE GOIÁS (GO) - GOIANÁPOLIS (GO) - GOIÂNIA (GO) - NERÓPOLIS (GO) - OURO VERDE DE GOIÁS (GO) - TEREZÓPOLIS DE GOIÁS (GO)" "Não" "Não" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "71.342,4" "71.342,4" "72.128,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
360 "0000.31.0360" NA "MONUMENTO NATURAL ESTADUAL GRUTA REI DO MATO" "Estadual" "Monumento Natural" "Category III" "MG" 2009 2009 "Decreto 8670 de 27/09/1984" "Recategorização: Lei ordinária 18348 de 25/08/2009" "SETE LAGOAS (MG)" "Sim" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "140,6" "140,6" "160,0" NA 0 0 1406 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
366 "0000.31.0366" NA "ESTAÇÃO ECOLÓGICA DE CORUMBÁ" "Estadual" "Estação Ecológica" "Category Ia" "MG" 1996 1996 "Decreto 16580 de 23/09/1974" "Recategorização: Decreto 37826 de 14/03/1996" "ARCOS (MG)" "Não" "Não" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "309,8" "309,8" "304,0" NA 0 0 3098 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica"
368 "0000.31.0368" NA "PARQUE ESTADUAL DO SUMIDOURO" "Estadual" "Parque" "Category II" "MG" 2008 2008 "Decreto 20598 de 03/01/1980" "Ampliação: Decreto 44935 de 03/11/2008" "LAGOA SANTA (MG) - PEDRO LEOPOLDO (MG)" "Sim" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "2.005,7" "2.005,7" "2.011,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "Sítios Ramsar" "" "RB - Mt Atlântica, RB - Serra do Espinhaço"
387 "0000.31.0387" NA "PARQUE ESTADUAL GRÃO MOGOL" "Estadual" "Parque" "Category II" "MG" 2005 2009 "Decreto 39.906 de 22/09/1998" "Revisão dos limites: Lei ordinária 15814 de 07/11/2005 - Revisão dos limites: Decreto 45243 de 14/12/2009" "GRÃO MOGOL (MG)" "Não" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "28.391,0" "28.391,0" "33.324,7" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Serra do Espinhaço"
401 "0000.31.0401" NA "PARQUE ESTADUAL VEREDAS DO PERUAÇU" "Estadual" "Parque" "Category II" "MG" 1994 2005 "Decreto 36.070 de 27/09/1994" "Ampliação: Decreto 44.182 de 22/05/2005" "BONITO DE MINAS (MG) - CÔNEGO MARINHO (MG) - JANUÁRIA (MG)" "Não" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "31.250,3" "31.250,3" "30.702,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "Mosaico Sertão Veredas - Peruaçu" "RB - Caatinga, RB - Mt Atlântica"
417 "0000.31.0417" NA "PARQUE ESTADUAL DE SAGARANA" "Estadual" "Parque" "Category II" "MG" 2003 2018 "Decreto S/Nº de 21/10/2003" "Recategorização: Lei ordinária 22897 de 11/01/2018" "ARINOS (MG)" "Não" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "2.341,9" "2.341,9" "2.340,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
430 "0000.50.0430" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA VALE DO BUGIO" "Estadual" "Reserva Particular do Patrimônio Natural" "Category IV" "MS" 2012 2012 "Deliberação 007 de 27/08/2003" "Convalidação de Ato Legal pretérito: Resolução 009 de 07/08/2012" "CORGUINHO (MS)" "Não" "Não" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "96,7" "96,7" "81,8" NA 0 0 967 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
457 "0000.51.0457" NA "RESERVA BIOLÓGICA CULUENE" "Estadual" "Reserva Biológica" "Category Ia" "MT" 2011 2011 "Decreto 1.387 de 10/01/1989" "Recategorização: Decreto 723 de 26/09/2011" "PARANATINGA (MT)" "Não" "Não" "SECRETARIA DE ESTADO DO MEIO AMBIENTE DE MATO GROSSO - MT" 1 "3.613,7" "3.613,7" "3.900,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
464 "0000.51.0464" NA "PARQUE ESTADUAL MÃE BONIFÁCIA" "Estadual" "Parque" "Category II" "MT" 2000 2011 "Decreto 1.470 de 09/06/2000" "Recategorização: Decreto 722 de 26/09/2011" "CUIABÁ (MT)" "Não" "Sim" "SECRETARIA DE ESTADO DO MEIO AMBIENTE DE MATO GROSSO - MT" 1 "77,2" "77,2" "77.160,9" NA 0 0 772 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Pantanal"
480 "0000.51.0480" NA "PARQUE ESTADUAL MASSAIRO OKAMURA" "Estadual" "Parque" "Category II" "MT" 2000 2002 "Lei ordinária 7313 de 01/09/2000" "Alteração de nome: Lei ordinária 7.426 de 22/05/2002 - Recategorização: Lei ordinária 7.506 de 21/09/2001 - Alteração de nome: Decreto 3.345 de 08/11/2001" "CUIABÁ (MT)" "Sim" "Não" "SECRETARIA DE ESTADO DO MEIO AMBIENTE DE MATO GROSSO - MT" 1 "53,2" "53,2" "53,8" NA 0 0 532 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Pantanal"
499 "0000.41.0499" NA "PARQUE ESTADUAL DO CERRADO" "Estadual" "Parque" "Category II" "PR" 2007 2007 "Decreto 1.232 de 27/03/1992" "Ampliação: Decreto 1.527 de 02/10/2007" "JAGUARIAÍVA (PR)" "Sim" "Não" "INSTITUTO AMBIENTAL DO PARANÁ - PR" 0 "342,0" "342,0" "420,0" NA 0 0 3420 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica"
899 "0000.52.0899" NA "PARQUE ESTADUAL ALTAMIRO DE MOURA PACHECO" "Estadual" "Parque" "Category II" "GO" 1993 2001 "Lei complementar 11.878 de 30/12/1992" "Redução: Lei ordinária 11.957 de 04/05/1993 - Alteração de nome: Lei ordinária 13.846 de 01/06/2001 - Alteração de nome: Lei ordinária 16.135 de 18/09/2007" "GOIANÁPOLIS (GO) - GOIÂNIA (GO) - NERÓPOLIS (GO) - TEREZÓPOLIS DE GOIÁS (GO)" "Não" "Não" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "3.139,4" "3.139,4" "3.183,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
938 "0000.31.0938" NA "PARQUE ESTADUAL DA LAPA GRANDE" "Estadual" "Parque" "Category II" "MG" 2014 2014 "Decreto 44204 de 10/01/2006" "Revisão dos limites: Decreto 46692 de 29/12/2014" "MONTES CLAROS (MG)" "Não" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "15.373,2" "15.373,2" "7.000,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Serra do Espinhaço"
1286 "0000.00.1286" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILA AMANDA" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MG" 2005 2005 "Portaria 55 de 18/08/2005" "Sem informação.: Sem informação." "PARAOPEBA (MG)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "34,3" "34,3" "34,2" NA 0 0 343 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
1312 "0000.00.1312" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PÉ DA LAJE" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MG" 2001 2001 "Portaria 73/2001 de 23/05/2001" "Sem informação.: Sem informação." "CLÁUDIO (MG)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "1,1" "1,1" "1,1" NA 0 0 11 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
1330 "0000.00.1330" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARA PRETA" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "GO" 1999 1999 "Portaria 10/99-N de 09/02/1999" "Sem informação.: Sem informação. - Sem informação.: Sem informação." "ALTO PARAÍSO DE GOIÁS (GO)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "970,9" "970,9" "975,0" NA 0 0 9709 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1346 "0000.00.1346" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DAS PEDRAS BONITAS" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "GO" 2005 2005 "Portaria 19/05-N de 11/04/2005" "Sem informação.: Sem informação." "COLINAS DO SUL (GO)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "93,0" "93,0" "92,2" NA 0 0 930 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1349 "0000.00.1349" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ITAPUÃ" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "GO" 2000 2000 "Portaria 88 de 14/11/2000" "Sem informação.: Sem informação." "CIDADE OCIDENTAL (GO)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "78,2" "78,2" "74,9" NA 0 0 782 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
1368 "0000.00.1368" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VARANDA DA SERRA" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "GO" 2005 2005 "Portaria 41 de 20/06/2005" "Sem informação.: Sem informação." "CAVALCANTE (GO)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "1,4" "1,4" "1,4" NA 0 0 14 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1487 "0000.17.1487" NA "PARQUE ESTADUAL DO CANTÃO" "Estadual" "Parque" "Category II" "TO" 2002 2002 "Lei ordinária 996 de 14/07/1998" "Ampliação: Lei ordinária 1.319 de 04/04/2002 - Ampliação: Lei ordinária 1.319 de 04/04/2002" "PIUM (TO)" "Sim" "Sim" "INSTITUTO NATUREZA DO TOCANTINS - TO" 1 "100.413,0" "100.413,0" "88.928,9" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "ARPA, GEF Paisagens Sustentáveis" "" "" "" "RB - Cerrado"
1494 "0000.17.1494" NA "ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE PEIXE/ANGICAL" "Estadual" "Área de Proteção Ambiental" "Category V" "TO" 2002 2002 "Decreto 1.444 de 18/03/2002" "Retificação: Decreto 1.444 de 18/03/2002" "PARANÃ (TO) - PEIXE (TO) - SÃO SALVADOR DO TOCANTINS (TO)" "Não" "Não" "INSTITUTO NATUREZA DO TOCANTINS - TO" 1 "75.452,2" "75.452,2" "78.873,8" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1571 "0000.50.1571" NA "MONUMENTO NATURAL DO RIO FORMOSO" "Estadual" "Monumento Natural" "Category III" "MS" 2003 2004 "Decreto 11.453 de 23/10/2003" "Ampliação: Decreto 11.690 de 27/09/2004" "BONITO (MS)" "Sim" "Sim" "INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS" 1 "18,4" "18,4" "3,0" NA 0 0 184 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Pantanal"
1640 "0000.53.1640" NA "ÁREA DE PROTEÇÃO AMBIENTAL DE CAFURINGA" "Estadual" "Área de Proteção Ambiental" "Category V" "DF" 1988 1988 "Decreto 11.123 de 10/06/1988" "Ampliação: Decreto 11.251 de 13/09/1988" "BRASÍLIA (DF)" "Sim" "Sim" "INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF" 1 "46.511,1" "46.511,1" "46.510,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1642 "0000.53.1642" NA "ARIE PARQUE JK" "Estadual" "Área de Relevante Interesse Ecológico" "Category IV" "DF" 1996 2014 "Lei ordinária 1.002 de 02/01/1996" "Redução: Decreto 1.719 de 14/10/1997 - Revisão dos limites: Lei complementar 885 de 24/07/2014" "BRASÍLIA (DF)" "Sim" "Não" "INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF" 1 "2.986,8" "2.986,8" "2.183,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
1647 "0000.53.1647" NA "RESERVA BIOLÓGICA DO CERRADÃO" "Estadual" "Reserva Biológica" "Category Ia" "DF" 1998 2010 "Decreto 19213 de 06/05/1998" "Recategorização: Decreto 31.757 de 02/06/2010" "BRASÍLIA (DF)" "Não" "Não" "INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF" 1 "53,9" "53,9" "54,0" NA 0 0 539 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1655 "0000.53.1655" NA "RESERVA BIOLÓGICA DO GUARÁ" "Estadual" "Reserva Biológica" "Category Ia" "DF" 2008 2008 "Decreto 11.262 de 16/09/1988" "Recategorização: Decreto 29.703 de 17/11/2008" "BRASÍLIA (DF)" "Sim" "Não" "INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF" 1 "145,4" "145,4" "147,0" NA 0 0 1454 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1656 "0000.53.1656" NA "RESERVA BIOLÓGICA DO GAMA" "Estadual" "Reserva Biológica" "Category Ia" "DF" 2008 2008 "Decreto 11.261 de 16/09/1988" "Revisão dos limites: Decreto 25.867 de 23/05/2005 - Recategorização: Decreto 29.704 de 17/11/2008" "BRASÍLIA (DF)" "Sim" "Não" "INSTITUTO DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DO DISTRITO FEDERAL - BRASÍLIA AMBIENTAL - DF" 1 "536,7" "536,7" "537,0" NA 0 0 5367 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1738 "0000.52.1738" NA "PARQUE ESTADUAL DA SERRA DE CALDAS NOVAS" "Estadual" "Parque" "Category II" "GO" 1978 1978 "Lei ordinária 7.282 de 25/09/1970" "Recategorização: Decreto 1.531 de 21/07/1978" "CALDAS NOVAS (GO) - RIO QUENTE (GO)" "Sim" "Não" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "12.158,9" "12.158,9" "12.197,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1739 "0000.52.1739" NA "PARQUE ESTADUAL DOS PIRINEUS" "Estadual" "Parque" "Category II" "GO" 1987 1997 "Lei ordinária 10.321 de 20/11/1987" "Alteração de nome: Lei ordinária 13.121 de 16/07/1997 - Revisão dos limites: Decreto 4.830 de 15/10/1997" "COCALZINHO DE GOIÁS (GO) - CORUMBÁ DE GOIÁS (GO) - PIRENÓPOLIS (GO)" "Não" "Não" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "2.837,5" "2.837,5" "2.833,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1740 "0000.52.1740" NA "PARQUE ESTADUAL DE TERRA RONCA" "Estadual" "Parque" "Category II" "GO" 1989 1996 "Lei ordinária 10.879 de 07/07/1989" "Revisão dos limites: Decreto 4.700 de 21/08/1996" "GUARANI DE GOIÁS (GO) - SÃO DOMINGOS (GO)" "Não" "Sim" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "56.983,1" "56.983,1" "57.195,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Cerrado"
1742 "0000.52.1742" NA "PARQUE ESTADUAL DA SERRA DE JARAGUA" "Estadual" "Parque" "Category II" "GO" 1998 2015 "Lei ordinária 13.247 de 13/01/1998" "Alteração de nome: Lei ordinária 18.844 de 10/06/2015" "JARAGUÁ (GO)" "Não" "Não" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "2.828,9" "2.828,9" "2.828,7" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1749 "0000.52.1749" NA "ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DOURADA" "Estadual" "Área de Proteção Ambiental" "Category V" "GO" 2000 2001 "Decreto 4.866 de 12/02/1998" "Ampliação: Decreto 5.169 de 28/01/2000 - Alteração de nome: Lei ordinária 14.075 de 28/12/2001" "GOIÁS (GO) - MOSSÂMEDES (GO)" "Não" "Não" "SECRETARIA ESTADUAL DO MEIO AMBIENTE E DOS RECURSOS HÍDRICOS DE GOIÁS - GO" 1 "37.041,1" "37.041,1" "16.851,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
1756 "0000.31.1756" NA "ESTAÇÃO ECOLÓGICA DE ACAUÃ" "Estadual" "Estação Ecológica" "Category Ia" "MG" 1974 1994 "Decreto 16580 de 23/09/1974" "Recategorização: Decreto 36584 de 28/12/1994" "LEME DO PRADO (MG) - TURMALINA (MG)" "Não" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "4.862,3" "4.862,3" "5.195,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica, RB - Serra do Espinhaço"
1780 "0000.31.1780" NA "PARQUE ESTADUAL SERRA DA BOA ESPERANÇA" "Estadual" "Parque" "Category II" "MG" 2007 2015 "Decreto 44520 de 16/05/2007" "Convalidação de Ato Legal pretérito: Decreto 356 de 21/09/2015" "BOA ESPERANÇA (MG)" "Sim" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "5.882,4" "5.882,4" "5.874,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Mt Atlântica"
1781 "0000.31.1781" NA "PARQUE ESTADUAL SERRA VERDE" "Estadual" "Parque" "Category II" "MG" 2007 2009 "Decreto s/nº de 12/12/2007" "Ampliação: Decreto 45077 de 31/03/2009" "BELO HORIZONTE (MG)" "Sim" "Sim" "INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG" 1 "142,1" "142,1" "105,0" NA 0 0 1421 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Serra do Espinhaço"
1903 "0000.51.1903" NA "PARQUE ESTADUAL ZÉ BOLO FLÔ" "Estadual" "Parque" "Category II" "MT" 2000 2011 "Decreto 1.693 de 23/08/2000" "Alteração de nome: Decreto 4.138 de 05/04/2002 - Recategorização: Decreto 724 de 26/09/2011" "CUIABÁ (MT)" "Não" "Não" "SECRETARIA DE ESTADO DO MEIO AMBIENTE DE MATO GROSSO - MT" 1 "51,7" "51,7" "66,4" NA 0 0 517 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Pantanal"
1917 "0000.51.1917" NA "PARQUE ESTADUAL DO ARAGUAIAA" "Estadual" "Parque" "Category II" "MT" 2001 2006 "Lei ordinária 7.517 de 28/09/2001" "Revisão dos limites: Lei complementar 8.458 de 17/01/2006" "NOVO SANTO ANTÔNIO (MT)" "Sim" "Não" "SECRETARIA DE ESTADO DO MEIO AMBIENTE DE MATO GROSSO - MT" 1 "229.921,0" "229.921,0" "230.000,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1947 "0510.52.1947" NA "PARQUE NATURAL MUNICIPAL DO SETOR SANTA CRUZ" "Municipal" "Parque" "Category II" "GO" 2015 2015 "Lei orgânica 2205 de 25/06/2004" "Alteração de nome: Decreto 2153 de 24/04/2015" "CATALÃO (GO)" "Não" "Não" "SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CATALÃO - GO" 1 "29,8" "29,8" "29,5" NA 0 0 298 "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" ""
1963 "0000.21.1963" NA "PARQUE ESTADUAL DE MIRADOR" "Estadual" "Parque" "Category II" "MA" 1980 2009 "Decreto 7.641 de 04/06/1980" "Ampliação: Lei ordinária 8.958 de 08/05/2009" "FERNANDO FALCÃO (MA) - FORMOSA DA SERRA NEGRA (MA) - MIRADOR (MA)" "Sim" "Sim" "SECRETARIA DE ESTADO DE MEIO AMBIENTE E RECURSOS NATURAIS DO MARANHÃO - MA" 1 "501.212,6" "501.212,6" "700.000,0" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Proteção Integral" 1 0 NA 0 0 0 "" "" "" "" "RB - Cerrado"
2113 "0000.00.2113" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO MIGUEL" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MG" 2008 2008 "Portaria 08/2008 de 01/02/2008" "Sem informação.: Sem informação." "COROMANDEL (MG)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "34,3" "34,3" "34,3" NA 0 0 343 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
2127 "0000.00.2127" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOAQUIM THEODORO DE MORAES" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MG" 2007 2007 "Portaria 29 de 09/01/2007" "Sem informação.: Sem informação. - Sem informação.: Sem informação." "SERRA DO SALITRE (MG)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "56,0" "56,0" "56,0" NA 0 0 560 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
2149 "0000.00.2149" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARQUE DO CAPETINGA" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "GO" 2005 2005 "Portaria 73 de 13/10/2005" "Sem informação.: Sem informação." "SÃO JOÃO D'ALIANÇA (GO)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "1.582,2" "1.582,2" "1.584,3" NA 0 0 NA "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
2168 "0000.00.2168" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA IV" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MG" 2007 2007 "Portaria 10/2007 de 11/10/2007" "Sem informação.: Sem informação." "COROMANDEL (MG)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "45,2" "45,2" "40,0" NA 0 0 452 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
2170 "0000.00.2170" NA "RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA FAZENDA BONITO DE CIMA VI" "Federal" "Reserva Particular do Patrimônio Natural" "Category IV" "MG" 2007 2007 "Portaria 02/07-N de 22/08/2007" "Sem informação.: Sem informação." "COROMANDEL (MG)" "Sim" "Não" "INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE" 1 "7,5" "7,5" "7,9" NA 0 0 75 "0,0" 0 0 0 "Cerrado" "Uso Sustentável" 0 1 NA 0 0 0 "" "" "" "" ""
